Pallet,Timestamp,Item,Manufacturer,Quantity,Expiration,Category,Notes,Pallet_Num,Box_Num
,3/24/2024 11:19,Regional Anesthesia Support Tray,Braun,,7/31/2021,,has drugs in packaging,2,24
,3/15/2024 16:13,Exchange Transfusion set,Vygon ,1,11/1/2023,Other,,7,B24
,2/18/2024 11:06,emesis bags,Medline,50,,Other,,14,B7
,2/18/2024 10:42,Aerosol Face Tent,teleflex ,47,2/16/2027,PPE,,14,B3
,2/18/2024 11:10,Surgical Gloves,Molnycke Healthcare,7,3/28/2026,PPE,,14,B7
,2/18/2024 11:14,Suction Catheters,Cardinal Health,5,,Catheters/tubing,,14,B7
,2/18/2024 11:08,Washclothes,Stryker,4,,Hygiene,,14,B7
,2/18/2024 11:14,Yankaur Suction,ConMed,3,7/31/2028,Catheters/tubing,,14,B7
,2/18/2024 11:16,Tracheal Tube,Teleflex Medical,2,9/18/2028,Catheters/tubing,,14,B7
,2/18/2024 11:15,Foley Catheter,Bard,2,10/6/2026,Catheters/tubing,,14,B7
,2/18/2024 10:52,Loose scissors ,Pakistan U,1,2/18/2024,Other,"Scissors are loose, slightly sharp, and have no packaging",14,B6
,2/18/2024 10:40,Catheter,icumedical,1,4/1/2024,Catheters/tubing,,14,B3
,2/18/2024 11:17,Oral/Nasal tracheal tube,Covidian ,1,7/27/2028,Catheters/tubing,,14,B7
,2/18/2024 11:11,Ulnar Nerve Protector,Cardinal Health,1,,Other,,14,B7
,2/18/2024 11:18,Radial Artery Catheter,Arrow international,1,8/31/2027,Catheters/tubing,,14,B7
,3/15/2024 16:09,orange capped vials ,No manufacturer listed,50,,Other,,1,10
,3/15/2024 16:03,Misc. (test tubes - multiple sizes),Multiple brands,150,,Other,,1,B7
,3/15/2024 15:35,BD Eclipse Needle,BD,104,10/31/2027,Needles and Syringes,,1,B7
,3/15/2024 15:30,BD PrecisionGlide Needle Aiguille BD PrecisionGlide,BD,100,4/30/2027,Needles and Syringes,,1,B7
,3/15/2024 15:25,Biogel Indicator Underglove,Mölnlycke,47,7/28/2026,PPE (Gloves/Masks),,1,B7
,3/15/2024 16:38,Kit B: Paired Biopsy Collection,Tempest Therapeutics,11,11/1/2023,Other,,1,B24
,3/15/2024 15:51,Test Tubes,Falcon,11,,Other,,1,B7
,3/15/2024 16:43,Kit I: Gene Expression Collection (2TP),Tempest Therapeutics,7,4/30/2024,Other,,1,B24
,3/15/2024 16:33,Kit A: Archived Tumor Collection,Tempest Therapeutics,6,,Other,,1,B24
,3/15/2024 16:40,Kit E: Urine for PGE-M and Thromboxane,Tempest Therapeutics,6,11/30/2026,Other,,1,B24
,3/15/2024 15:44,95 kPa Specimen Transport Bag,Dist. Tennant Packaging Corporation ,4,,Other,,1,B7
,3/15/2024 16:42,Kit G: TPST PD Collection (2TP),Tempest Therapeutics,2,11/1/2023,Other,,1,B24
,3/15/2024 15:55,Adult Non-Rebreathing Mask with Safety Vent and Tubing,Teleflex,1,10/13/2026,"Respiratory care (masks, nebulizer, cannula)",,1,B7
,3/15/2024 16:00,Specimen Collection Bag,Labcorp,1,,Other,,1,B7
,1/19/2024 15:37,ChloraPrep Applicator,BD,3,,Diagnostic,No expiration date,17,11
,2/18/2024 12:02,Stretch Vinyl Exam Gloves,Medline,900,,PPE,,15,4
,2/18/2024 12:15,Cytology Brush,Cytosoft,800,,Diagnostic,,15,2
,2/18/2024 12:17,Safety Lancets,Medicore ,200,9/22/2027,Syringe/needles,,15,2
,2/18/2024 12:07,Exam gloves  ,Medline,150,,PPE,,15,3
,2/18/2024 12:08,X-ray detectable gauze sponges ,Medline,80,,Other,,15,3
,2/18/2024 12:03,Anti-skid instrument mat,Medline,67,,PPE,,15,1
,2/18/2024 12:15,Povidone Iodine Antiseptic Swabsticks,Dukal ,64,1/29/0026,Hygiene,,15,2
,2/18/2024 12:14,Wipes,Pampers,56,,Hygiene,,15,2
,2/18/2024 12:10,Gloves,Medline,50,,PPE,,15,2
,2/18/2024 12:13,Field Towel/drape,Medichoice,50,,PPE,,15,2
,2/18/2024 12:13,Safety Guide Needles,BD,50,5/31/2028,Syringe/needles,,15,2
,2/18/2024 12:17,Surgical Gloves,Cardinal Health,42,5/31/2025,Surgical,,15,2
,2/18/2024 12:13,SafetyGlide Needle,BD,36,2/29/0028,Syringe/needles,,15,2
,2/18/2024 12:08,Adult Briefs,Cardinal Health,12,,Hygiene,,15,2
,2/18/2024 12:06,Urine Meter tray,Medline,10,,Catheters/tubing,,15,2
,2/18/2024 12:16,PCA administration kit,BD,9,10/13/2025,Catheters/tubing,,15,2
,2/18/2024 12:08,GLV 1 Stat,Glide scope,8,7/19/2026,Other,,15,3
,2/18/2024 12:09,Alaris Pump infusion set (0.2 Micron filter),BD,8,11/18/2026,Surgical,"Back check valve, low sorbing tubing (PE lined), 2 smartsite Y sites",15,3
,2/18/2024 12:15,Surgical Gloves,Medline,7,2/28/2026,Surgical,,15,3
,2/18/2024 12:18,"Medscand Sample Collection Kit (25 Pap Perfect, 25 Cytobrush Plus)",Cooper Surgical,6,,Other,,15,2
,2/18/2024 12:08,GVL 2 Stat,GLIDESCOPE,3,7/26/2026,Other,,15,3
,2/18/2024 12:12,Driveline Management System 2,Centurion,2,4/30/2024,PPE,,15,2
,2/18/2024 12:20,Small Volumr nebulizer,West Med,1,8/24/0026,Catheters/tubing,,15,2
,2/18/2024 12:19,Silicone Tracheostomy Tube,Portex ,1,11/21/0023,Catheters/tubing,,15,2
,2/18/2024 12:08,35mL breast milk collection and storage containers,Medela,1,1/2/2027,Other,,15,3
,2/18/2024 12:17,Surgical Gloves,Cardinal Health,1,5/31/2025,Surgical,,15,2
,2/18/2024 11:06,"Uncuffed Tracheal Tube, Murphy Eye, Oral/Nasal",Sheridan ,1,11/7/2023,Catheters/tubing,,14,8
,2/18/2024 11:41,Foam Swabs + Tray (3 foam swabs per tray),No manufacturer listed,7,,Other,,14,22
,2/18/2024 11:56,Kendall cloth tape,Covidien,5,3/1/2024,Bandages/gauze,,14,23
,2/18/2024 11:04,Syringes ,No manufacturer listed,4,,Syringe/needles,,14,8
,2/18/2024 11:27,Cotton tipped applicators - non sterile,MediChoice,300,12/30/2023,Other,One of the 3 packages is already opened,14,12
,2/18/2024 11:32,Cohesive bandages ,Medichoice,24,7/14/2026,Bandages/gauze,,14,21
,2/18/2024 11:05,White cloth gauze,No manufacturer listed,2,,Bandages/gauze,,14,10
,2/18/2024 11:53,Vistaseal Laparoscopic Dual Applicator,Ethicon (J&J),6,,Surgical,35 cm rigid,14,23
,2/18/2024 10:39,Wipes,Diversey,160,10/2/2026,Hygiene,,14,1
,2/18/2024 11:06,White cloth (surgical dressing?),No manufacturer listed,1,,Bandages/gauze,Cloth is loose and unlabeled ,14,10
,2/18/2024 11:00,Protective Underwear/Diapers,MediChoice,20,,Hygiene,Small/Medium 34” - 46”,14,10
,2/18/2024 11:02,Tube Caps,No manufacturer listed,50,,Catheters/tubing,,14,10
,2/18/2024 11:30,Surgical Caps,Halyard,100,,PPE,,14,20
,2/18/2024 11:20,Cotton Tipped Applicators,MediChoice,1000,12/30/2023,Other,,14,12
,2/18/2024 11:32,Disposable Syringes (10ml),Nipro,500,,Syringe/needles,,14,21
,2/18/2024 11:37,Specimen Bags,No manufacturer listed,400,,Diagnostic,,14,18
,2/18/2024 10:41,Blood Collection Tubes ,BD,300,1/31/2024,Catheters/tubing,,14,2
,2/18/2024 10:59,Specimen Bag ,No manufacturer listed,200,,Other,,14,8
,2/18/2024 11:00,Cytology Brush,Cytosoft,200,,Hygiene,,14,9
,2/18/2024 10:45,9NC Blood Collection Tubes,BD,200,1/31/2024,Catheters/tubing,Blue ones,14,6
,2/18/2024 10:45,Blood collection tubes (PST Gel and Lithium Heparin ),BD,200,1/31/2024,Catheters/tubing,,14,6
,2/18/2024 11:50,Surgical Gloves (Biogel Pl),Molnlycke,155,8/28/2025,PPE,,14,23
,2/18/2024 11:53,Sponges,Medline,150,,Bandages/gauze,,14,7
,2/18/2024 10:59,Surgical Gloves (L),MedChoice,150,,PPE,Expired,14,10
,2/18/2024 11:16,Alcohol Pads,McKesson,129,1/1/2024,Hygiene,,14,12
,2/18/2024 11:13,Reflex Skin Stapler,ConMed ,120,1/10/0028,Surgical,,14,15
,2/18/2024 11:14,Reflex Skin Stapler,ConMed,120,1/10/0028,Surgical,,14,16
,2/18/2024 11:09,Reflex Skin Stapler ,ConMed,120,1/10/2028,Surgical,,14,13
,2/18/2024 11:10,Reflex Skin Stapler ,ConMed,120,1/10/2028,Surgical,,14,14
,2/18/2024 10:43,Reflex Skin Stapler ,Conmed,114,1/10/2028,Surgical,,14,5
,2/18/2024 11:32,Guaze,No manufacturer listed,100,,Bandages/gauze,,14,18
,2/18/2024 10:58,Surgical Gloves (large),Nimo PPE,100,1/31/2024,PPE,,14,10
,2/18/2024 11:30,Surgical cap,Halyard,100,,PPE,,14,19
,2/18/2024 11:17,Up-draft II Opti-never Nebulizer,Hudson RCI,92,12/3/2023,Catheters/tubing,,14,12
,2/18/2024 11:20,Insulin Syringe,BD,73,5/31/2028,Syringe/needles,,14,11
,2/18/2024 11:44,Non woven drain sponges,Medline,64,,Bandages/gauze,,14,22
,2/18/2024 11:25,Surgical Gloves,Molnlycke,48,4/28/2026,Surgical,,14,11
,2/18/2024 12:07,Glide Needles,BD,40,10/31/2028,Syringe/needles,,14,7
,2/18/2024 11:24,Safety Glide Needle,BD,39,5/31/2028,Syringe/needles,,14,17
,2/18/2024 11:33,Luer Lock to Urethra Tip Adapter,Baxter,39,3/31/2026,Other,,14,21
,2/18/2024 11:27,Safety Glide Needle (1 1/2 “),BD,35,2/29/0028,Syringe/needles,,14,17
,2/18/2024 11:23,Surgical Gloves,Molnlycke,34,1/28/2021,PPE,,14,12
,2/18/2024 11:32,Safety Infusion Set,MiniLoc,32,2/11/2026,Syringe/needles,,14,21
,2/18/2024 12:00,Respiratory Bags,Medchoice,30,,Other,,14,7
,2/18/2024 11:48,Microbore Infusion Set,Eitan Medical,30,12/1/2024,Catheters/tubing,,14,24
,2/18/2024 12:04,Precision Needle,BD,30,6/30/2027,Syringe/needles,,14,7
,2/18/2024 11:53,B-Lock Closed Line Adaptor,Halo,28,1/23/2024,Catheters/tubing,,14,24
,2/18/2024 11:22,Swabs,FLOQSwabs,27,7/31/2023,Other,,14,14
,2/18/2024 11:22,Sterile Rayon Tipped Applicator,Puritan,25,1/1/2028,Other,,14,12
,2/18/2024 10:43,2% Chlorhexidine Gluconate Cloth,Stryker,24,1/19/2025,Hygiene,,14,6
,2/18/2024 11:21,Sterile Rayon Tipped Applicator,Puritan,24,9/1/2027,Hygiene,,14,12
,2/18/2024 11:23,Sterile Rayon Tipped Applicator,Puritan,23,9/1/2027,Other,,14,12
,2/18/2024 11:50,Surgical Indicator Underglove (size 7),Molnlycke,23,9/28/2025,PPE,Sterile,14,23
,2/18/2024 10:50,Pediatric Oxygen Mask,Hudson RCI,23,3/15/2028,Catheters/tubing,,14,9
,2/18/2024 11:46,E-Z Scrub 205,BD,23,,Hygiene,,14,23
,2/18/2024 12:00,Cotton Tipped Applicators,Medline,22,,Bandages/gauze,,14,7
,2/18/2024 11:16,Nebulizer (w/ Pediatric Elongated Nebulizer Mask),Hudson RCI,21,11/14/2023,Other,"Non sterile, expired",14,12
,2/18/2024 11:09,Syringe needles,No manufacturer listed,20,,Syringe/needles,Monoject syringe needles,14,10
,2/18/2024 11:50,Surgical gloves,Mölnlycke,20,9/30/2023,PPE,,14,23
,2/18/2024 10:50,Colostomy Bag,Hollister,20,,Other,,14,6
,2/18/2024 10:47,Magill Forceps,Centurion,20,6/30/2027,Surgical,,14,6
,2/18/2024 11:56,3mL syringe,BD,20,9/30/2028,Syringe/needles,,14,23
,2/18/2024 11:22,Microbore Administration Set,Eitan Medical ,19,4/1/2025,Catheters/tubing,,14,11
,2/18/2024 11:48,Training underwear,P&G (Pampers),18,,Other,,14,23
,2/18/2024 10:45,Pediatric Medium Concentration Oxygen Mask,Hudson RCI,18,3/15/2028,Catheters/tubing,,14,4
,2/18/2024 11:00,Quilted Adult Briefs,Cardinal Health,18,,Other,,14,10
,2/18/2024 11:16,USG piv kit,Medline,17,9/30/2025,Surgical,,14,11
,2/18/2024 11:17,SafetyGlide 1 ml Syringe,BD,17,1/31/2024,Syringe/needles,,14,12
,2/18/2024 12:00,Time of Death Tag Packs,No manufacturer listed,17,,Other,,14,7
,2/18/2024 11:00,Protective Underwear,Medichoice,16,,Hygiene,,14,10
,2/18/2024 11:01,Loose cups,Unknown ,15,,Other,,14,10
,2/18/2024 11:33,Blood Viles,BD,15,1/31/2024,Diagnostic,,14,18
,2/18/2024 11:29,Insyte-N Autoguard,BD,15,2/28/0025,Syringe/needles,,14,17
,2/18/2024 11:25,Povidone Iodine Antiseptic Swabsticks,Dukal,13,1/29/0026,Hygiene,,14,17
,2/18/2024 11:58,Blood collection vial,BD,13,1/31/2025,Diagnostic,Loose,14,23
,2/18/2024 11:48,Eclipse Needle ,BD,13,1/31/2024,Syringe/needles,,14,22
,2/18/2024 11:03,Pulse Oximeter Probe Wraps,Posey,12,,Diagnostic,,14,9
,2/18/2024 12:09,cannula,Covidian,12,6/30/2028,Syringe/needles,,14,7
,2/18/2024 10:59,60mL Glass Bottle and Dropper,Centor,12,,Other,,14,10
,2/18/2024 11:02,Quilted Adult Briefs,Cardinal Health,12,,Other,,14,10
,2/18/2024 11:54,30 ml syringe lure lok tip ,BD,12,5/31/2023,Syringe/needles,Includes a lot of different expiration dates in 2023,14,23
,2/18/2024 11:31,Syringes,BD,12,10/31/2028,Syringe/needles,,14,7
,2/18/2024 10:43,Skin and Nasal Antiseptic Swab,3M,12,,Bandages/gauze,,14,4
,2/18/2024 11:31,Staple Removal Kit,MediChoice,11,11/20/0023,Surgical,,14,17
,2/18/2024 11:05,Alcohol prep,Cardinal Health,11,,Hygiene,,14,10
,2/18/2024 10:58,Gauze ,No manufacturer listed,10,,Bandages/gauze,,14,8
,2/18/2024 11:55,Gauze,Medline,10,,Bandages/gauze,,14,24
,2/18/2024 11:01,Guaze Sponges,Medline,10,,Bandages/gauze,,14,9
,2/18/2024 11:52,Closed Line Adaptor,Halo,10,12/12/2023,Catheters/tubing,,14,24
,2/18/2024 10:41,Insolation Gown,Dukal Corporation,10,,PPE,,14,4
,2/18/2024 11:58,10ml vacutainer,BD,10,10/31/2024,Catheters/tubing,,14,23
,2/18/2024 11:03,Pediatric Medium Concentration Oxygen Mask,Teleflex,9,3/15/0028,Catheters/tubing,,14,8
,2/18/2024 11:52,Latex surgical  gloves (size 7),Molnlycke,9,10/28/2025,PPE,Sterile,14,23
,2/18/2024 11:45,Patient slippers,Halyard,9,,Other,,14,23
,2/18/2024 10:56,247 Pediatric Underbody ,Gentherm ,9,,Other,,14,8
,2/18/2024 11:39,Microbore Administration Set,Eitan Medical,9,4/1/2025,Catheters/tubing,,14,18
,2/18/2024 11:32,Safety Glide,BD,9,3/31/2027,Syringe/needles,,14,17
,2/18/2024 10:59,"Blade, Rusch Standard Macintosh #2 (dburmei)",Teleflex,8,8/23/0021,Surgical,,14,8
,2/18/2024 11:49,Foam Dressing,Molnlycke,8,11/28/2026,Bandages/gauze,,14,28
,2/18/2024 11:50,Drain Sponges,Medline,8,,Bandages/gauze,,14,7
,2/18/2024 11:39,Dressing ,Dukal Corp,8,,PPE,,14,18
,2/18/2024 11:34,Female Foley Adaptor,Cook Med,8,9/14/2026,Catheters/tubing,,14,21
,2/18/2024 11:57,3mL syringe,BD,8,11/30/2027,Syringe/needles,,14,23
,2/18/2024 11:52,Blood Collection Set ,BD,8,4/30/2024,Catheters/tubing,,14,22
,2/18/2024 10:52,Antimicrobial Incise Drape,3M,8,11/18/2023,Hygiene,,14,8
,2/18/2024 11:55,Memory foam pads / splints,No manufacturer listed,7,,Other,,14,7
,2/18/2024 11:46,Hypodermic Safety Needle,Magellan,7,2/29/2028,Syringe/needles,,14,22
,2/18/2024 11:27,Suture Kits,Ethicon,7,10/31/2027,Surgical,,14,7
,2/18/2024 11:25,Fastrace ,ConMed,7,1/31/2024,Bandages/gauze,Quantity of sheets,14,12
,2/18/2024 11:22,P1 Surgical Gloves,Cardinal Health,7,12/31/0025,PPE,,14,17
,2/18/2024 11:28,Syringes,BD,7,11/30/2027,Syringe/needles,,14,7
,2/18/2024 11:54,Polyisoprene surgical gloves ,Molnlycke,6,5/28/2026,PPE,Sterile,14,23
,2/18/2024 11:23,P1 Surgical Gloves,Cardinal Health,6,4/30/2025,PPE,,14,17
,2/18/2024 11:54,TR band,Terumo,5,6/1/2026,Other,,14,24
,2/18/2024 10:58,Diapers,P&G (Pampers),5,,Hygiene,,14,10
,2/18/2024 11:59,Dissector sponges,Medline,5,,Other,,14,23
,2/18/2024 12:17,Beta Cap Clamp,Covidian ,5,2/2/2028,Catheters/tubing,,14,7
,2/18/2024 11:39,Inner Cannula,Covidian ,5,5/4/2028,Catheters/tubing,,14,7
,2/18/2024 12:03,3 mL Applicator,BD,5,,Catheters/tubing,,14,7
,2/18/2024 12:02,Steri strip,3M,5,11/27/2028,Bandages/gauze,,14,7
,2/18/2024 11:56,washcloth,No manufacturer listed,5,,Hygiene,,14,7
,2/18/2024 11:51,Dressing,KCI,4,4/21/2025,Bandages/gauze,,14,7
,2/18/2024 11:23,Swabs,FLOQSwabs,4,1/31/2025,Other,,14,14
,2/18/2024 10:56,Inner Cannula,Covidien ,4,2/10/2026,Catheters/tubing,,14,9
,2/18/2024 11:51,ECG Electrode,ConMed,4,11/29/0023,Diagnostic,,14,22
,2/18/2024 11:56,Safety IV Catheter ,Braun,4,12/1/2020,Catheters/tubing,,14,22
,2/18/2024 11:34,10 ml Syringe,BD,4,9/30/2028,Syringe/needles,,14,21
,2/18/2024 11:37,Skin and Nasal Antiseptic swabs,3M,4,,Hygiene,,14,18
,2/18/2024 11:25,Forceps,Sklar,3,4/11/2026,Surgical,,14,7
,2/18/2024 11:59,Personal Belonging Bags,No manufacturer listed,3,,Other,,14,7
,2/18/2024 11:51,Biogel Sensor,Molnlycke,3,10/28/2022,PPE,,14,23
,2/18/2024 11:42,Catheter Access Port Kit,Medtronic,3,2/1/2024,Catheters/tubing,,14,22
,2/18/2024 10:59,"Smallbore Ext Set, Clamp, Rotating Luer",icumedical,3,5/21/2027,Catheters/tubing,,14,9
,1/19/2024 15:37,Dilatation Catheter ,Emerge,3,11/22/2023,Catheters/tubing,,14,17
,2/18/2024 11:46,Hoversling repositioning sheet,CEpartner4U,3,,Other,,14,24
,2/18/2024 11:45,Insyte Autoguard,BD,3,9/30/0023,Syringe/needles,,14,22
,2/18/2024 12:07,Precision needles,BD,3,10/21/2028,Syringe/needles,,14,7
,2/18/2024 11:05,Spinal Needle ,BD,3,1/31/2024,Syringe/needles,,14,8
,2/18/2024 11:01,30 mL Glass Bottle,No manufacturer listed,3,,Other,2 extra droppers without bottles not included ,14,10
,2/18/2024 11:19,suction cap and glove kit,vyaire ,2,10/18/2026,Catheters/tubing,,14,7
,2/18/2024 11:45,Tracheal Tube,Shiley,2,3/26/2024,Catheters/tubing,,14,22
,2/18/2024 12:17,Finger Splints,Richardson Products,2,,Other,,14,7
,2/18/2024 11:06,Arm Sling,No manufacturer listed,2,,Other,,14,10
,2/18/2024 11:44,Latex Bands,No manufacturer listed,2,,Other,,14,7
,2/18/2024 11:52,Surgical gloves ,Mölnlycke,2,1/28/2026,PPE,,14,23
,2/18/2024 11:50,Biogel Sensor,Molnlycke,2,9/28/2024,PPE,,14,23
,2/18/2024 11:35,Sinus-pak drawstring ,Merocel,2,10/6/2025,Catheters/tubing,,14,18
,2/18/2024 12:03,Single Stage Benous Cannula,Medtronic,2,1/13/2024,Catheters/tubing,,14,23
,2/18/2024 11:59,Transparent Film w/ Pad,Medline,2,,PPE,,14,7
,2/18/2024 11:41,Arterial Pressure tubing,ICU medical,2,11/1/2026,Catheters/tubing,,14,7
,2/18/2024 11:19,Urine Specimen Collector,Hollister,2,,Diagnostic,Sterile ,14,12
,2/18/2024 11:25,Swabs,FLOQSwabs,2,1/31/2024,Bandages/gauze,Loose,14,12
,2/18/2024 11:49,Tape Measure,DeRoyal ,2,5/1/0023,Diagnostic,,14,22
,2/18/2024 11:27,WORD Bartholin Gland Catheter,Cooper Surgical,2,1/31/2024,Catheters/tubing,,14,12
,2/18/2024 12:05,Needles,Braun,2,6/30/2028,Syringe/needles,,14,7
,2/18/2024 11:59,10 mL syringe ,BD,2,6/30/2028,Syringe/needles,"Slip tip, embout luer slip",14,23
,2/18/2024 11:56,20ml syringe,BD,2,9/30/2027,Syringe/needles,,14,23
,2/18/2024 11:48,30 ml Syringe,BD,2,12/31/2023,Syringe/needles,,14,22
,2/18/2024 11:55,30 ml syringe,BD,2,11/30/2026,Syringe/needles,,14,23
,2/18/2024 11:47,3ml Syringe,BD,2,9/30/0023,Syringe/needles,,14,22
,2/18/2024 11:23,BD Secondary Set,BD,2,11/8/2026,Catheters/tubing,,14,7
,2/18/2024 11:26,Blood Collection Set,BD,2,,Diagnostic,Loose,14,12
,2/18/2024 11:32,secondary set,BD,2,10/3/2026,Catheters/tubing,,14,7
,2/18/2024 11:29,Vacutainer ,BD,2,10/31/2024,,,14,17
,2/18/2024 12:03,Skyla levonorgestrel-releasing intrauterine system,Bayer,2,3/1/2024,Other,,14,23
,2/18/2024 11:38,Safety Infusion Set,Bard,2,12/6/2025,Catheters/tubing,,14,7
,2/18/2024 11:35,Mic Peg Replacement Feeding Adaptor,Avanos,2,10/9/2025,Other,,14,21
,2/18/2024 11:51,Cassette,ASP,2,4/15/2024,Other,,14,24
,2/18/2024 10:57,Teal Surgical Pad,No manufacturer listed,2,,Hygiene,,14,10
,2/18/2024 12:02,Prep Resistant Skin Marker,WriteSite Plus,1,,Other,,14,23
,2/18/2024 11:55,cathnglove kit,vyaire,1,10/18/2026,Catheters/tubing,,14,7
,2/18/2024 10:44,Small Volume Nebulizer,VixOne,1,,Catheters/tubing,,14,4
,2/18/2024 11:54,medical tape,transpore,1,,Other,,14,7
,2/18/2024 11:42,Glidesheath access kit ,Terumo,1,2/1/2024,Catheters/tubing,,14,23
,2/18/2024 12:01,Guide Wire M,Terumo,1,1/31/2024,Other,,14,23
,2/18/2024 10:57,"Blade, Rusch Standard Macintosh #3 (cozmo)",Teleflex,1,8/24/0021,Surgical,,14,8
,2/18/2024 10:58,"Blade, Rusch Standard Macintosh #4 (gladysa)",Teleflex,1,8/23/0021,Surgical,,14,8
,2/18/2024 10:52,"Blade, Rusch Standard Miller #0 (kigreca)",Teleflex,1,3/29/0022,Surgical,,14,8
,2/18/2024 10:53,"Blade, Rusch Standard Miller #1 (cozmo)",Teleflex,1,3/27/0022,Surgical,,14,8
,2/18/2024 10:55,"Blade, Rusch Standard Miller #2 (cozmo)",Teleflex,1,10/3/0021,Surgical,,14,8
,2/18/2024 10:54,"Blade, Rusch Standard Miller #3",Teleflex,1,2/13/0022,Surgical,,14,8
,2/18/2024 11:18,Larygngeal Tracheal,Teleflex,1,9/18/2026,Catheters/tubing,,14,7
,2/18/2024 11:43,Laryngeal Tracheal Tubing,Teleflex,1,5/14/2026,Catheters/tubing,,14,7
,2/18/2024 10:52,Foley Tray System,SureStep,1,1/31/2026,Surgical,,14,9
,2/18/2024 11:43,Bougie Endotrachael Tube Introducer,SunMed,1,12/16/2023,Catheters/tubing,,14,22
,2/18/2024 12:02,Foley Stabilization,Statlock,1,,Catheters/tubing,,14,7
,2/18/2024 10:52,Dressing Forcep Serrated,Sklar,1,2/20/2026,Surgical,,14,6
,2/18/2024 12:00,Brace,No manufacturer listed,1,,Other,Area unknown ,14,23
,2/18/2024 11:12,Catheter tubing,No manufacturer listed,1,8/15/2025,Catheters/tubing,,14,10
,2/18/2024 11:43,Cloth Arm sling (medium/large),No manufacturer listed,1,,Other,,14,23
,2/18/2024 11:39,Residual leg limb sock for prosthetic ,No manufacturer listed,1,,Other,Size 5 - labeled “RK”,14,23
,2/18/2024 11:05,Stethoscope ,No manufacturer listed,1,,Diagnostic,,14,8
,2/18/2024 12:00,Toothbrush,No manufacturer listed,1,,Hygiene,,14,23
,2/18/2024 11:52,Glove,Molynlyckle,1,9/28/2026,PPE,,14,7
,2/18/2024 11:52,Surgical gloves ,Mölnlycke ,1,10/28/2025,PPE,,14,23
,2/18/2024 11:48,Biogel PI Micro,Molnlycke,1,8/28/2025,PPE,,14,23
,2/18/2024 11:49,Biogel Sensor,Molnlycke,1,9/28/2025,PPE,,14,23
,2/18/2024 11:57,Polyisoprene surgical gloves ,Molnlycke,1,7/28/2024,PPE,"Sterile, tested for use with chemotherapy agents",14,23
,2/18/2024 11:56,Polyisoprene surgical gloves (size 6),Molnlycke,1,11/28/2024,PPE,Sterile,14,23
,2/18/2024 11:11,Safety Infusion Set,MiniLoc,1,9/11/2025,Catheters/tubing,,14,11
,2/18/2024 10:51,Lavender Inhaler,Michigan Medicine,1,,Other,,14,6
,2/18/2024 11:48,Stopper,Merit Medical,1,11/2/2024,Other,,14,7
,2/18/2024 11:41,Child CPR-2 Bag,Mercury Medical,1,1/18/2027,Catheters/tubing,,14,18
,2/18/2024 11:59,Gauze bandage,Medline,1,,Bandages/gauze,,14,23
,2/18/2024 10:54,Minor Dry Skin Prep Tray,Medline,1,2/28/2027,Bandages/gauze,,14,9
,2/18/2024 11:04,Minor Dry Skin Prep Tray,Medline,1,2/28/2027,Surgical,,14,9
,2/18/2024 11:57,Ring Cushion,Medline,1,,Other,,14,7
,2/18/2024 11:49,Skin Protectsnt,Medline,1,,Hygiene,,14,7
,2/18/2024 10:53,Soap Dish,Medline,1,,Hygiene,,14,6
,2/18/2024 11:08,Temperature Sensing,Medline,1,6/30/2025,Surgical,,14,11
,2/18/2024 10:56,Suction catheter,MediChoice,1,10/1/2027,Catheters/tubing,,14,6
,2/18/2024 11:25,Suture removal kit,Medical Action Industries,1,11/29/2028,Surgical,,14,7
,2/18/2024 11:03,Phone ,Med Pat ,1,,Other,,14,8
,2/18/2024 11:41,Bra (36B US) - front opening - breast feeding,Mara SB FC,1,,Other,,14,23
,2/18/2024 11:24,Single use scalpel,Lance,1,3/1/2024,Surgical,,14,14
,2/18/2024 11:14,Grandfoam Silver Dressing,KCI,1,4/30/2025,Catheters/tubing,,14,11
,2/18/2024 11:18,Whitefoam Dressing,KCI,1,5/28/2025,PPE,,14,11
,2/18/2024 12:02,6 in monitoring extension set,Icumedical,1,11/1/2026,Surgical,,14,23
,2/18/2024 11:02,IV monitoring kit neonatal,icumedical,1,9/1/2025,Catheters/tubing,,14,9
,2/18/2024 12:20,shielded blood cannula,ICU medical,1,11/1/2028,Syringe/needles,,14,7
,2/18/2024 11:34,Tubing Arterial Pressure,ICU Medical,1,11/1/2026,Catheters/tubing,,14,7
,2/18/2024 11:20,TURY Set,ICU medical,1,5/1/2026,Catheters/tubing,,14,7
,2/18/2024 11:23,Aerosol Face Tent,Hudson RCI,1,,Other,Opened,14,12
,2/18/2024 10:50,Respiration Kit,Hudson RCI,1,12/7/2027,Other,,14,6
,2/18/2024 10:53,VaPro Plus Pocket,Hollister,1,1/20/2023,Other,,14,6
,2/18/2024 12:08,Spinal Needle,Hakko ,1,12/3/2027,Syringe/needles,,14,7
,2/18/2024 11:43,Snare kit ,Ev3,1,2/3/2024,Catheters/tubing,,14,23
,2/18/2024 11:35,Microbore infusion set with vented/non vented spike,Elton medical sapphire,1,7/1/2026,Surgical,,14,21
,2/18/2024 10:55,Wound pouches ,Eakin,1,,Hygiene,,14,6
,2/18/2024 11:07,Pressure Cuff (small adult),Dura-Cuf,1,,Diagnostic,,14,10
